INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
3/2/92 0:00,FL,KMCO,ORLANDO INTL,DAL,DELTA AIR LINES,B-727-200,D,J21,Ducks,M,,148,11,34,10,A,4,3,5,6,5,,N282WA,,FALSE,FALSE,3,1992,Day,725,ASO,,17R,,200,,,Approach,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,No Cloud,None,1,1,Medium,,,"PILOT ADZ MAINT THEY MAY HAVE HIT A DUCK ON APCH. MAINT FOUND EVIDENCE OF BIRD STRIKE ON RT SIDE OF A/C (ASSUME FUSELAGE) AND THEN DAMAGE TO RADOME WAS FOUND. 10"" BY 2"" DEEP DENT. A/C WAS REPAIRED BY MAINT.",,,,,Deleted,Deleted,,Airport Report,Airport Operations,,,1/21/99 0:00,FALSE,TRUE
2/11/92 0:00,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,DAL,DELTA AIR LINES,B-727,D,UNKBM,Unknown bird - medium,N,,148,94,34,10,A,4,3,5,6,5,,,,FALSE,FALSE,2,1992,Day,,ASW,,18R,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,2 to 10,2 to 10,Medium,,,NO DAMAGE REPTD. FLT 1715 LANDED W/O INCIDENT.,,,,,Deleted,Deleted,2/11/92 0:00,AC Incident Rept,Tower,,,8/13/96 0:00,FALSE,FALSE
1/14/92 0:00,WA,KGEG,SPOKANE INTERNATIONAL,DAL,DELTA AIR LINES,B-737-300,D,UNKBM,Unknown bird - medium,S,,148,24,10,1,A,4,2,1,1,,,N306WA,,FALSE,FALSE,1,1992,Dusk,,ANM,,21,,0,70,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Aborted Take-off,,Overcast,Fog,11 to 100,2 to 10,Medium,N,,2 FRONT FAN BLADES DAMAGED,14,,,,,,1/21/92 0:00,FAA Form 5200-7,,,,10/11/06 0:00,FALSE,TRUE
1/3/92 0:00,LA,KMLU,MONROE REGIONAL ARPT,DAL,DELTA AIR LINES,MD-88,D,K33,Hawks,N,,583,37,34,10,A,4,2,5,5,,,,,FALSE,FALSE,1,1992,Day,,ASW,,,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,N,,,,,,,,,,FAA Form 5200-7,Tower,,,8/13/96 0:00,FALSE,FALSE
1/1/92 0:00,FL,KMCO,ORLANDO INTL,DAL,DELTA AIR LINES,MD-88,D,NE1,Gulls,M,,583,37,34,10,A,4,2,5,5,,,N908DL,,FALSE,FALSE,1,1992,Day,715,ASO,,35L,,500,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,Over 100,2 to 10,Medium,,,BROKEN NOSE WHEEL LDG LITE. SEVERAL HUNDRED GULLS WERE DISPERSED OFF APCH END OF RWY. FLT 460.,,,,,Deleted,Deleted,,Airport Report,Airport Operations,,,1/21/99 0:00,FALSE,TRUE
12/25/91 0:00,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,DAL,DELTA AIR LINES,B-727,D,UNKBM,Unknown bird - medium,N,,148,94,34,10,A,4,3,5,6,5,,N524DA,,FALSE,FALSE,12,1991,Day,,ANE,,33L,,,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,"FLT 433 REPTD A BIRD STRIK ON DEPTR. NO DAMAGE, A/C CONT. TO MIAMI. TIME = 1339Z.",,,,,Deleted,Deleted,12/25/91 0:00,AC Incident Rept,Tower,,,4/2/97 0:00,FALSE,FALSE
12/24/91 0:00,NY,KALB,ALBANY INTL,DAL,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,,583,37,34,10,A,4,2,5,5,,,N958DL,,FALSE,FALSE,12,1991,Day,,AEA,,28,,50,145,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,1,1,Small,N,,FLT 520,,,,,,,,FAA Form 5200-7,,,,7/31/98 0:00,FALSE,FALSE
12/22/91 0:00,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,DAL,DELTA AIR LINES,B-727,D,UNKBM,Unknown bird - medium,N,,148,10,34,10,A,4,3,5,6,5,,N4736,,FALSE,FALSE,12,1991,Day,,ANE,,27,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,"FLT 1834 REPTD A BIRD STRIKE ON FINAL. NO DAMAGE, MPA CONDUCTED RWY CHECK NO BIRD FOUND. TIME = 1921Z",,,,,Deleted,Deleted,12/22/91 0:00,AC Incident Rept,Tower,,,4/2/97 0:00,FALSE,FALSE
12/22/91 0:00,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,DAL,DELTA AIR LINES,B-737,D,UNKBM,Unknown bird - medium,N,,148,95,,,A,4,2,1,1,,,,,FALSE,FALSE,12,1991,Dusk,,ASW,,17R,,,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,"FLT556 HAD A BIRD STRIKE ON DEPTR, NO DAMAGE REPTD. TIME = 2342Z",,,,,Deleted,Deleted,12/23/91 0:00,AC Incident Rept,Tower,,,4/2/97 0:00,FALSE,FALSE
12/12/91 0:00,TX,KELP,EL PASO INTL ARPT,DAL,DELTA AIR LINES,MD-88,D,UNKBM,Unknown bird - medium,N,,583,37,34,10,A,4,2,5,5,,,,,FALSE,FALSE,12,1991,Day,,ASW,,8R,,,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,FLT 400 ON DEPTR HAD A BIRD STRIKE. NO DAMAGE REPTD. TIME = 1335Z.,,,,,Deleted,Deleted,12/12/91 0:00,AC Incident Rept,Tower,,,4/1/97 0:00,FALSE,FALSE
12/1/91 0:00,CA,KONT,ONTARIO INTL ARPT,DAL,DELTA AIR LINES,MD-88,D,O2111,Rock pigeon,N,,583,37,34,10,A,4,2,5,5,,,,,FALSE,FALSE,12,1991,Day,,AWP,,8R,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,No Cloud,None,,2 to 10,Small,N,,PILOT REPTD TO TWR THAT A/C STRUCK 6 PIGEONS JUST AS A/C WAS GOING TO ROTATE OFF RWY. FLT 1264 CONTD TO DFW.,,,,,,,,FAA Form 5200-7,,,,7/31/98 0:00,FALSE,FALSE
11/25/91 0:00,FL,KPBI,PALM BEACH INTL,DAL,DELTA AIR LINES,MD-88,D,UNKBM,Unknown bird - medium,N,,583,37,34,10,A,4,2,5,5,,,,,FALSE,FALSE,11,1991,Night,,ASO,,,,1100,140,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,No Cloud,None,,1,Medium,N,,"# BIRDS STRUCK NOT REPTD, ASSUME 1. UNKN IF ANY DAMAGE. TIME = 0649Z.",,,,,Deleted,Deleted,,FAA Form 5200-7,Pilot,,,7/22/97 0:00,FALSE,FALSE
11/22/91 0:00,KY,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,DAL,DELTA AIR LINES,B-727,D,UNKBL,Unknown bird - large,M,,148,10,34,10,A,4,3,5,6,5,,N518DL,,FALSE,FALSE,11,1991,Night,,ASO,,18C,25 MI OUT,6000,250,25,Climb,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,1,1,Large,N,,"PRIOR TO IMPACT, CAPT SAW A WHITE STREAK THEN HEARD A LOUD THUMP. NO SYSTEM DEGRADATION. AFTER LDG, NOTICED BIRD HIT WHERE RADOME MEETS FUSELAGE. CORNERS OF ALUMINUM FUSELAGE SKIN WERE PEELED BACK A COUPLE OF INCHES. BIRD WAS PROB. A GOOSE, DUCK OR OWL.",,,,,,,,FAA Form 5200-7,,,,5/25/05 10:54,FALSE,TRUE
11/16/91 0:00,NY,KLGA,LA GUARDIA ARPT,DAL,DELTA AIR LINES,B-727-200,D,NE1,Gulls,N,,148,11,34,10,A,4,3,5,6,5,,,,FALSE,FALSE,11,1991,Day,1553,AEA,,4,,50,160,,Climb,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Medium,N,,NO OBSVD DAMAGE.,,,,,Deleted,Deleted,11/16/91 0:00,FAA Form 5200-7,Pilot,,,4/17/97 0:00,FALSE,FALSE
11/11/91 0:00,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DAL,DELTA AIR LINES,MD-88,D,YL001,European starling,N,,583,37,34,10,A,4,2,5,5,,,N925DL,,FALSE,FALSE,11,1991,Day,,ASO,,26R,,100,140,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,Over 100,2 to 10,Small,N,,UNSURE IF STARLINGS.,,,,,,,,FAA Form 5200-7,,,,5/22/03 0:00,FALSE,FALSE
11/7/91 0:00,FL,KMIA,MIAMI INTL,DAL,DELTA AIR LINES,B-727,D,I13,Egrets,N,,148,94,34,10,A,4,3,5,6,5,,,,FALSE,FALSE,11,1991,Dawn,,ASO,,9,,3,145,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Fog,,1,Medium,Y,,,,,,,,,,FAA Form 5200-7,,,,5/17/05 0:00,FALSE,FALSE
11/6/91 0:00,AL,KMOB,MOBILE REGIONAL,DAL,DELTA AIR LINES,B-727,D,ZT1,Blackbirds,N,,148,94,34,10,A,4,3,5,6,5,,,,FALSE,FALSE,11,1991,Day,,ASO,,,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,No Cloud,None,,2 to 10,Small,Y,,NO DAMAGE/INJURY,,,,,Deleted,Deleted,,FAA Form 5200-7,Pilot,,,4/3/97 0:00,FALSE,FALSE
11/6/91 0:00,KY,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,DAL,DELTA AIR LINES,B-727-200,D,UNKBL,Unknown bird - large,S,,148,11,34,10,A,4,3,5,6,5,,N533DA,,FALSE,FALSE,11,1991,Dusk,,ASO,,,,,,,Approach,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,,1,Large,,,"LARGE DENT, REPLACED RADOME.",,,,,,,,FAA Form 5200-7,,,,8/3/98 0:00,FALSE,TRUE
10/25/91 0:00,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,DAL,DELTA AIR LINES,B-737,D,UNKBM,Unknown bird - medium,M?,,148,95,,,A,4,2,1,1,,,,,FALSE,FALSE,10,1991,Day,,ASW,,18L,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Aborted Take-off,,,,,1,Medium,,,FLT1125 STRUCK BIRD ON DEPTR ROLL. COMPRESSOR STALL FOLLOWED & T/O WAS ABTD. ENG # NOT REPTD. EXTENT OF DAMAGE NOT REPTD.,,,,,,,10/25/91 0:00,AC Incident Rept,,,,10/11/06 0:00,FALSE,TRUE
10/13/91 0:00,FL,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,DAL,DELTA AIR LINES,B-727-200,D,K2001,Osprey,N,,148,11,34,10,A,4,3,5,6,5,,N297WA,,FALSE,FALSE,10,1991,Day,,ASO,,27R,,0,,0,Landing Roll,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Large,,,FLT 731. HIT UPPER LEFT WINDSHLD AS A/C FLARED. NO DAMAGE.,,,,,Deleted,Deleted,10/13/91 0:00,FAA Form 5200-7,Tower,,,11/24/98 0:00,FALSE,FALSE
10/13/91 0:00,PA,KPIT,PITTSBURGH INTL ARPT,DAL,DELTA AIR LINES,MD-88,D,UNKBM,Unknown bird - medium,N,,583,37,34,10,A,4,2,5,5,,,N977DL,,FALSE,FALSE,10,1991,Night,,AEA,,32,3 MI FINAL,1000,150,3,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Some Cloud,None,,1,Medium,N,,FLT 246. CLOGGED RT PITOT TUBE.,,,,,Deleted,Deleted,10/13/91 0:00,FAA Form 5200-7,Tower,,,8/4/04 0:00,FALSE,FALSE
10/7/91 0:00,VA,KORF,NORFOLK INTL,DAL,DELTA AIR LINES,MD-80,D,UNKBM,Unknown bird - medium,,,583,37,34,10,A,4,2,5,5,,,N963DL,,FALSE,FALSE,10,1991,Day,,AEA,,5,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Medium,N,,"LAST BIRD CHECK DONE AT 0900, NO BIRD ACTIVITY REPTD.",,,,,,,,FAA Form 5200-7,,,,7/31/98 0:00,FALSE,FALSE
10/5/91 0:00,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DAL,DELTA AIR LINES,B-767-300,D,UNKBS,Unknown bird - small,N,,148,97,22,7,A,4,2,1,1,,,N137DL,,FALSE,FALSE,10,1991,Night,,ASO,,27L,,2500,200,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,,1,Small,N,,"NO DAMAGE, NO IMPACT.",,,,,Deleted,Deleted,10/5/91 0:00,FAA Form 5200-7,Pilot,,,4/18/97 0:00,FALSE,FALSE
10/3/91 0:00,KY,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,DAL,DELTA AIR LINES,B-767,D,UNKBM,Unknown bird - medium,N,,148,98,34,46,A,4,2,1,1,,,,,FALSE,FALSE,10,1991,,,ASO,,,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Some Cloud,None,,1,Medium,N,,FLT 43 HAD NOT DAMAGE/INJURY.,,,,,,,,FAA Form 5200-7,,,,7/31/98 0:00,FALSE,FALSE
9/15/91 0:00,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DAL,DELTA AIR LINES,B-727,D,ZT1,Blackbirds,N,,148,94,34,10,A,4,3,5,6,5,,,,FALSE,FALSE,9,1991,Dawn,,ASO,,8L,,150,130,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,2 to 10,Small,N,,FLT 975,,,,,,,,FAA Form 5200-7,,,,7/31/98 0:00,FALSE,FALSE
9/4/91 0:00,AL,KHSV,HUNTSVILLE INTL ARPT-CARL T JONES FIELD,DAL,DELTA AIR LINES,B-737,D,UNKBS,Unknown bird - small,,,148,95,,,A,4,2,1,1,,,,,FALSE,FALSE,9,1991,Dusk,,ASO,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,No Cloud,None,,2 to 10,Small,Y,,"TIME OF LANDING WAS NEAR SUNSET. UNKN IF DAMAGE. HIT A FLOCK OF BIRDS, # NOT REPTD, ASSUME 2-10.",,,,,Deleted,Deleted,,FAA Form 5200-7,Tower,,,7/7/98 0:00,FALSE,FALSE
8/30/91 0:00,UT,KSLC,SALT LAKE CITY INTL,DAL,DELTA AIR LINES,B-737-200,D,UNKBM,Unknown bird - medium,N,,148,13,34,10,A,4,2,1,1,,,N302DL,,FALSE,FALSE,8,1991,Day,,ANM,,34L,,500,140,,Approach,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,N,,BIRD STRUCK RADOME BELOW F/O WINDSHIELD WIPER NO A/C DAMAGE.,,,,,,,8/30/91 0:00,FAA Form 5200-7,,,,7/31/98 0:00,FALSE,FALSE
8/27/91 0:00,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DAL,DELTA AIR LINES,L-1011,D,UNKBM,Unknown bird - medium,,,561,15,37,37,A,4,3,5,6,5,,,,FALSE,FALSE,8,1991,Day,,ASO,,9L,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Some Cloud,None,,1,Medium,N,,"FLT 157, # BIRDS STRUCK NOT REPTD, ASSUME 1.",,,,,,,8/30/91 0:00,FAA Form 5200-7,,,,7/31/98 0:00,FALSE,FALSE
8/27/91 0:00,NY,KLGA,LA GUARDIA ARPT,DAL,DELTA AIR LINES,B-757,D,UNKB,Unknown bird,N,,148,97,,,A,4,2,1,1,,,,,FALSE,FALSE,8,1991,Day,1000,AEA,,,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,1,,,,"# STRUCK NOT REPTD, ASSUME 1. PHASE NOT REPTD, JUST DEPARTURE, ASSUME T/O RUN. NO DMG.",,,,,Deleted,Deleted,6/27/11 0:00,Airport Report,Airport Operations,,,6/29/11 0:00,FALSE,FALSE
8/25/91 0:00,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DAL,DELTA AIR LINES,MD-88,D,ZT1,Blackbirds,N,,583,37,34,10,A,4,2,5,5,,,N960DL,,FALSE,FALSE,8,1991,Dusk,,ASO,,8L,,200,130,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,11 to 100,1,Small,N,,,,,,,Deleted,Deleted,8/25/91 0:00,FAA Form 5200-7,Pilot,,,9/24/97 0:00,FALSE,FALSE
8/23/91 0:00,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DAL,DELTA AIR LINES,MD-88,D,UNKBM,Unknown bird - medium,N,,583,37,34,10,A,4,2,5,5,,,,,FALSE,FALSE,8,1991,Day,,ASO,,9R,,400,131,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Medium,N,,FLT 842,,,,,,,8/23/91 0:00,FAA Form 5200-7,Pilot,,,9/24/97 0:00,FALSE,FALSE
8/19/91 0:00,KY,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,DAL,DELTA AIR LINES,B-737,D,UNKBM,Unknown bird - medium,N,,148,95,34,10,A,4,2,1,1,,,N308DL,,FALSE,FALSE,8,1991,Day,,ASO,,18C,,2500,180,,Climb,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Medium,N,,NO DAMAGE. RADAR WAS ON.,,,,,,,,FAA Form 5200-7,,,,5/25/05 10:54,FALSE,FALSE
8/16/91 0:00,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DAL,DELTA AIR LINES,B-757-200,D,K1,New World Vultures,N,,148,26,,,A,4,2,1,1,,,,,FALSE,FALSE,8,1991,Day,,ASO,,9R,18 MI SW KATL,3500,170,18,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Large,N,,NO DAMAGE. TIME = 1606 LCL.,,,,,,,,FAA Form 5200-7,,,,7/31/98 0:00,FALSE,FALSE
